org_id,name,category,subcategory,area,website,verification_status,last_verified
ORG-01968,Project Neutral,environment-climate,"Toronto-born charity; personal/household carbon footprint calculator using real utility-bill/transport data; 9,000+ households used the quiz",Toronto,,verified-live,2026-08-16
ORG-01969,Carbonhound,tech-company,Toronto-based SaaS for SMB emissions measurement/reporting/target-setting; $1.3M CAD pre-seed raised; sponsor of TOCW 2026,Toronto,,verified-live,2026-08-16
ORG-01970,MaRS Climate (MaRS Discovery District),program-or-instrument,MaRS cleantech vertical; 5 of 9 Canadian 2026 Global Cleantech 100 firms are MaRS portfolio; runs MaRS FOAK Lab,Toronto,,verified-live,2026-08-16
ORG-01971,Evergreen Brick Works,environment-climate,Canada's first large-scale community environmental centre; $15.6M 'Brick Works 2.0' revitalization launched March 2026,Toronto,,verified-live,2026-08-16
ORG-01972,TD Future Cities Centre (rebranded from Future Cities Canada),program-or-instrument,'Future Cities Canada' (2018-era) absorbed into Evergreen's core programming as Evergreen Ignite Speaker Series and The Evergreen Conference,Toronto,,verified-live,2026-08-16
ORG-01973,SolarShare,environment-climate,"Canada's largest renewable-energy co-op (project of TREC); 2,000+ members, 51 solar PV projects across Ontario; SolarBond program reopened Feb 1 2026",Toronto,,verified-live,2026-08-16
ORG-01975,BetterHomesTO,government-program,City's one-stop resident portal for home energy retrofits; umbrella brand for HELP loans + Furnace Upgrade Program,Toronto,,verified-live,2026-08-16
ORG-01976,Home Energy Loan Program (HELP),government-program,"Zero/low-interest loan up to $125,000, repaid via property tax, up to 15-yr term",Toronto,,verified-live,2026-08-16
ORG-01977,Toronto Hydro — Utility of the Future / Grid Modernization,government-program,"2025-29 investment plan; smart meters, outage sensors, FLISR automation, self-healing grid vision; Multiplex PowerPlay pilot",Toronto,,verified-live,2026-08-16
ORG-01978,Flashfood,tech-company,"Grocery-deals app (up to 50% off near-expiry items); 160M+ lbs food rerouted from landfill, 2,000+ partner stores",Toronto,,verified-live,2026-08-16
ORG-01982,Circular Innovation Council (CIC),environment-climate,National circular-economy non-profit (rebranded 2020 from Recycling Council of Ontario); runs Circular Food Innovators Fund via City of Toronto grant,Ontario (national),,verified-live,2026-08-16
ORG-01983,Swim Guide (Swim Drink Fish),program-or-instrument,"Water-quality app; Toronto Monitoring Hub established 2016, monitors 8 Toronto Harbour shoreline locations in summer",Toronto,,verified-live,2026-08-16
ORG-01984,City Nature Challenge — Toronto & GTA (iNaturalist),environment-climate,Global citizen-science bioblitz; Toronto/GTA edition organized by EcoSpark + TRCA,Toronto,,verified-live,2026-08-16
ORG-01987,Secret Canada,community-media,"Globe and Mail national FOI-request database/tool (300,000+ summaries) + how-to-file guides + FOI news",Toronto,,verified-live,2026-08-16
ORG-01988,TMMIS (Toronto Meeting Management Information System),government-program,City's own agenda/minutes/decision tracker for Council and committees; widely regarded as clunky,Toronto,,verified-live,2026-08-16
ORG-01989,Toronto Council Scorecard (councilscorecard.ca),community-media,"Independent tracker of Council voting records and councillor alignment with mayor's agenda, 16 years of historical data",Toronto,,verified-live,2026-08-16
ORG-01991,Civic Searchlight,community-media,"Canada's National Observer's AI-powered searchable transcript database of municipal council meetings, 650+ municipalities nationally",Toronto,,verified-live,2026-08-16
ORG-01992,Village Media,media-production,Ontario-based local news platform/publisher operating 27+ community news sites plus The Trillium; July 2026 US expansion,Ontario,,verified-live,2026-08-16
ORG-01993,TorontoToday.ca,community-media,Village Media's hyperlocal downtown-Toronto news site; 9-person editorial team,Toronto,,verified-live,2026-08-16
ORG-01994,Local News Research Project (LNRP),program-or-instrument,April Lindgren's research project on Canadian 'news poverty'; runs crowd-sourced Local News Map,Toronto,,verified-live,2026-08-16
ORG-01995,Canadian Journalism Foundation (CJF),media-production,"Awards, training, digital-first creator programs; 2026 'Emerging News Voices Program' and 'NextGen Creator-Journalists Training Program'",Toronto,,verified-live,2026-08-16
ORG-01996,MediaSmarts,media-production,Canada's media/digital-literacy charity; Feb 2026 open letter urging National Strategy for Digital Media Literacy,Ottawa (national reach),,verified-live,2026-08-16
ORG-01997,TMU Social Media Lab,program-or-instrument,"Interdisciplinary misinformation/disinformation research lab, co-directed by Anatoliy Gruzd and Philip Mai",Toronto,,verified-live,2026-08-16
ORG-01999,Journalism Futures Fund,philanthropy-social-finance,"Multi-million-dollar independent-journalism fund from Canadian philanthropic foundations (Inspirit, McConnell, Euphrosine, Sonor)",Toronto,,verified-live,2026-08-16
ORG-06400,Canadian Journalism Collective (CJC-CCJ),philanthropy-social-finance,Distributes Google's mandated $100M/year to Canadian news businesses incl. independent/local/Indigenous outlets,Ontario (national),,verified-live,2026-08-16
ORG-06401,Toronto Games Week,festival-events,"Citywide 'video game month' — 50+ community-led events, no central operator; co-organized by indie devs with Interactive Ontario support",Toronto,,verified-live,2026-08-16
ORG-06402,TOJam (Toronto Game Jam),festival-events,"Free 3-day in-person game jam at George Brown College, 400+ makers, 118 entries in 2026",Toronto,,verified-live,2026-08-16
ORG-06405,VRTO Spatial Media World Conference & Expo,festival-events,Canada's longest-running XR/spatial-computing conference,Toronto,,verified-live,2026-08-16
ORG-06406,FIVARS (Festival of International Virtual and Augmented Reality Stories),festival-events,"Immersive storytelling festival — VR, AR, WebXR, 360 video, spatial audio, installation",Toronto,,verified-live,2026-08-16
ORG-06407,OldTO,arts-culture,"Interactive map of 30,000+ digitized historical Toronto Archives photos, geocoded to locations",Toronto,,verified-live,2026-08-16
ORG-06408,LIVE Music Toronto,arts-culture,"New CIMA/MusicOntario membership tier/advocacy initiative for Toronto's independent live-music sector; 40+ founding members, developed with City's Music Office",Toronto,,verified-live,2026-08-16
ORG-06409,Toronto Arts Council (TAC),government-program,Grants via 'TAC Grants Online'; new Strategic Plan 2026-2030; sector contributes $11.4B to city economy per TAC's own figures,Toronto,,verified-live,2026-08-16
ORG-06410,Mass Culture / DNA (Data Narratives for the Arts),arts-culture,"National arts-service org; DNA Platform holds financial/operational data from 4,500+ arts orgs",Ontario (national),,verified-live,2026-08-16
ORG-06411,Toronto Ward Museum,arts-culture,Storytelling-focused heritage org centering newcomer narratives; runs 'Dishing Up Toronto' digital storytelling project,Toronto,,verified-live,2026-08-16
ORG-06412,Nuit Blanche Toronto,festival-events,Free all-night contemporary/digital art festival; open call incl. digital/interactive/data-driven works,Toronto,,verified-live,2026-08-16
ORG-06414,Toronto KOI (formerly Toronto Ultra / Toronto Defiant),tech-company,"OverActive Media-owned esports org; Toronto Defiant (Overwatch) discontinued, folded into Ultra then rebranded to Toronto KOI",Toronto,,verified-live,2026-08-16
ORG-06415,TiE Toronto,ethnocultural-diaspora,"Global entrepreneurship org, Toronto chapter (South Asian-founded, now pan-); runs TiEQuest 2026 (20th annual accelerator)",Toronto,,verified-live,2026-08-16
ORG-06416,Association of Filipino Canadian Engineers (AFCE),ethnocultural-diaspora,"Broader engineering association (civil, mechanical, electrical, electronics, environmental, chemical, industrial)",Toronto,,verified-live,2026-08-16
ORG-06419,Indo Canada Chamber of Commerce (ICCC) — ICT Committee,ethnocultural-diaspora,"Chamber sectoral committee bridging IT communities between Canada and India; also separate 'IT, Startups, Tech, & AI' committee",Toronto,,verified-live,2026-08-16
ORG-06420,Canada India Tech Council (CITC),ethnocultural-diaspora,"Peer-network/leadership council of senior Indo-Canadian tech executives (CIOs/CTOs/VPs at TD, BMO, Manulife, Meta etc.); partners with TiE Toronto and ICCC",Toronto,,verified-live,2026-08-16
ORG-06426,Top Hat,tech-company,"Higher-ed active-learning/course-content platform, 1,500+ institutions, 3M+ students; TIME World's Top EdTech 2026",Toronto,,verified-live,2026-08-16
ORG-06427,TVO ILC (Independent Learning Centre) / TVO Learn,government-program,"Public secular online high school; 140+ courses, OSSD-recognized; $40/course subsidized fee for most Ontario residents",Ontario,,verified-live,2026-08-16
ORG-06428,Kids Help Phone — AI/digital innovation,civil-society-advocacy,"5-year, $3.2M Wellcome-funded partnership with TMU launched May 2026: generative-AI conversation simulator to train crisis-response volunteers",Toronto (national reach),,verified-live,2026-08-16
ORG-06429,Rogers Screen Break,program-or-instrument,"5-year, $50M national corporate-funded program to help Canadian youth balance screen time; incl. YMCA grants and annual research",Toronto,,verified-live,2026-08-16
ORG-06430,Toronto Council on Aging — Digital Literacy Program,seniors-membership,Partnership with Connected Canadians + NORC Innovation Center; 18 workshops Sept-March,Toronto,,verified-live,2026-08-16
ORG-06431,Toronto Public Library — Seniors E-Connect,program-or-instrument,"Teen volunteers (13-17) paired with seniors for computer-skills mentoring, at branches with capacity",Toronto,,verified-live,2026-08-16
ORG-06432,Connected Canadians / Canadiens Branches,civil-society-advocacy,"One-on-one senior tech support, digital literacy workshops, cyber safety, device programs","Ontario (national, confirmed Toronto-area delivery)",,verified-live,2026-08-16
ORG-06435,Deloitte AI Institute (Canada),tech-company,Big-4 AI research/adoption forum; runs 'State of AI in the Enterprise' research series and 'Global AI Fest',Toronto,,verified-live,2026-08-16
ORG-06436,Aggregate Intellect / AI.Science,tech-company,"Boutique AI implementation/consulting firm; 'KnowledgeOps for professional services firms'; community of 6,000+ AI practitioners (AISC)",Toronto,,verified-live,2026-08-16
ORG-06437,Radical Ventures,tech-company,"Toronto-based VC, AI-focused, ~$1.8B AUM; portfolio includes Cohere",Toronto,,verified-live,2026-08-16
ORG-06438,NGen (Next Generation Manufacturing Canada),government-program,Federally-backed Global Innovation Cluster for advanced manufacturing; announced $79.5M in new AI projects March 2026,Ontario (federal-backed),,verified-live,2026-08-16
ORG-06439,Toronto Region Board of Trade — AI Business Catalyst (AIBC),program-or-instrument,"$2.4M FedDev Ontario-funded program to help southern Ontario SMEs adopt AI; readiness assessments, workshops, 6-month C-suite program",Toronto,,verified-live,2026-08-16
ORG-06440,Ontario Centre of Innovation (OCI) — Digital Competence Centre,government-program,Provincial AI/digital adoption funding infrastructure; DCC supported 816 SME projects ($15.4M + $17.8M matched private),Ontario,,verified-live,2026-08-16
ORG-06441,BDC LIFT (Lead with Innovation and Focus on Technology),government-program,$500M national loan program pairing SME owners with AI advisors; loans $25K-$2M or up to $5M for physical AI/robotics,Ontario (federal Crown corp),,verified-live,2026-08-16
ORG-06442,RAISE (Responsible AI Adoption for Social Impact),program-or-instrument,Joint initiative: Human Feedback Foundation + The Dais (TMU) + Creative Destruction Lab; nonprofit AI accelerator cohort,Toronto,,verified-live,2026-08-16
ORG-06443,MISA (Municipal Information Systems Association) — Ontario Chapter,professional-association,"Association of municipal IT/digital professionals across Ontario; 2026 Annual Conference June 7-10, London ON",Ontario,,verified-live,2026-08-16
ORG-06444,Scale AI (Pan-Canadian AI Supercluster),tech-company,"Federally-backed AI supercluster under Global Innovation Clusters umbrella, Montreal-HQ'd; lobbyist registration 'Active' as of June 2026","Montreal (national supercluster, federally-backed)",,verified-live,2026-08-16
ORG-06445,Capacity Canada,civil-society-advocacy,Nonprofit board governance/capacity-building org; runs 'TechMatch' pairing corporate tech professionals with nonprofits,Waterloo (national reach),,verified-live,2026-08-16
ORG-06446,"Microsoft (Canada HQ, Toronto)",tech-company,"Canada HQ at CIBC Square (132,000 sq ft), houses Data Innovation Centre of Excellence and Envisioning Centre; $19B CAD Canada investment 2023-2027",Toronto,,verified-live,2026-08-16
ORG-06448,Amazon / AWS (Toronto),tech-company,"Downtown Toronto Tech Hub, 8,500+ corporate/tech employees; Amazon Science Toronto runs automated-reasoning/logistics-optimization research; AWS Summit Toronto held annually",Toronto,,verified-live,2026-08-16
ORG-06457,TinEye (Idée Inc.),tech-company,"Toronto-originated reverse-image-search engine (pixel-fingerprint matching), predates Google's comparable tool by ~3 years; index exceeds 82.5 billion images",Toronto,,verified-live,2026-08-16
ORG-06458,Databricks (Toronto),tech-company,"Office at 150 King St West, Toronto; engineering expansion site alongside SF HQ and Amsterdam R&D",Toronto,,verified-live,2026-08-16
ORG-06459,Snowflake (Toronto Canadian HQ),tech-company,"Canadian HQ at 16 York St, 52,000 sq ft, opened April 16 2024, one of 5 global Snowflake Engineering Hubs",Toronto,,verified-live,2026-08-16
ORG-06462,ThinkData Works,tech-company,"Toronto-HQ'd; Namara platform (data cataloging/management, AI-ready data products); 17 employees March 2026; partnered with Open Data Exchange (ODX)",Toronto,,verified-live,2026-08-16
ORG-06468,Toronto Amateur Radio Club (TARC),emergency-resilience,"GTA ham radio club, Edithvale Community Centre, North York; feeds ACS volunteer pool",Toronto,,verified-live,2026-08-16
ORG-06469,Skywide Amateur Radio Club,emergency-resilience,GTA ham club (VE3SKY/VE3SKI); runs own detailed ACS/SET training protocol incl. Winlink digital-traffic procedures,Toronto,,verified-live,2026-08-16
ORG-06470,Better Impact,tech-company,"Hamilton, Ontario-headquartered volunteer-management/scheduling/engagement software; acquired by The Brydon Group (Dec 2024)",Hamilton (Ontario-wide reach),,verified-live,2026-08-16
ORG-06478,Gig Workers United (Local 10-4),labour,CUPW-supported community union for app-based delivery couriers; descendant of Foodsters United,Toronto,,verified-live,2026-08-16
ORG-06480,Have Your Say Toronto,government-program,"City of Toronto's official public consultation portal, running on Social Pinpoint software",Toronto,,verified-live,2026-08-16
ORG-06485,Metro Toronto Convention Centre (MTCC),convention-venue-infrastructure,"[convention-venue-infrastructure] Canada's largest convention/trade-show facility; North + South buildings, downtown railway lands",Toronto,https://www.mtccc.com/,verified-live,2026-08-16
ORG-06486,Exhibition Place,convention-venue-infrastructure,"[convention-venue-infrastructure] City-owned exhibition/event grounds on the waterfront; hosts CNE, Royal Winter Fair, trade shows, concerts; governed by a City-appointed Board of Governors",Toronto,https://www.explace.on.ca/,verified-live,2026-08-16
ORG-06487,Maple Leaf Sports & Entertainment Partnership (MLSE),sports-org-parent,"[sports-org-parent] Parent ownership/operating entity for Toronto Maple Leafs (NHL), Toronto Raptors (NBA), Toronto FC (MLS), Toronto Marlies (AHL), Toronto Argonauts (CFL, MLSE-operated since 2018); operates Scotiabank Arena, BMO Field, Coca-Cola Coliseum",Toronto,https://www.mlse.com/,verified-live,2026-08-16
ORG-06488,Toronto Argonauts Football Club,sports-franchise,"[sports-franchise] CFL franchise, oldest professional sports team in North America under its original name (est. 1873); operated by MLSE since 2018, plays at BMO Field",Toronto,https://www.argonauts.ca/,verified-live,2026-08-16
ORG-06489,Rogers Blue Jays Baseball Partnership (Toronto Blue Jays),sports-franchise,[sports-franchise] MLB franchise; sole MLB team owned outright by a publicly traded corporation (Rogers Communications); plays at Rogers Centre,Toronto,https://www.mlb.com/bluejays,verified-live,2026-08-16
ORG-06490,International Economic Forum of the Americas (IEFA) / Toronto Global Forum,conference-organizer,"[conference-organizer] Produces the Toronto Global Forum, an annual international economic/business/government conference, 20th edition 2026; IEFA also runs sister forums in Montreal, Miami, Paris, Buenos Aires, Phoenix",Toronto (event); IEFA HQ Montreal,https://www.forum-americas.org/conferences/toronto,verified-live,2026-08-16
ORG-06491,Fan Expo Canada (Fan Expo HQ / Informa Festivals),conference-organizer,[conference-organizer] North America's largest pop-culture/comic/gaming convention brand's Canadian flagship edition; multi-day convention at MTCC,Toronto (event); parent Informa Festivals multinational,https://fanexpocanada.com/,verified-live,2026-08-16
ORG-06492,CONTACT Photography Festival,festival-events,"[arts-festival-producer] Toronto's annual lens-based-media festival (May; already occurred 2026, next edition May 2027); CFFP multi-year recipient",Toronto,https://contactphoto.com/,verified-live,2026-08-16
ORG-06493,Toronto Design Offsite Festival (DesignTO),festival-events,"[arts-festival-producer] Canada's largest annual design festival; runs January (next edition Jan 2027), a registered charity operating under the trade name DesignTO",Toronto,https://designto.org/,verified-live,2026-08-16
ORG-06494,Taste of the Middle East Foundation,festival-events,"[ethnocultural-festival-producer] Produces the Toronto Arabic Festival at Nathan Phillips Square; 2026 (9th annual) ran July 3-5, already occurred",Toronto,https://www.tasteofthemiddleeast.ca/,verified-live,2026-08-16
ORG-06497,Canadian Association of Chinese Performing Arts,festival-events,[ethnocultural-festival-producer] Produces the Toronto Dragon Festival at Nathan Phillips Square; 2026 edition Sept 4-6,Toronto,https://dragonfestival.ca/,verified-live,2026-08-16
ORG-06503,Toronto Garlic Festival Corp,festival-events,"[arts-festival-producer] Canada's largest garlic festival, 15th annual edition 2026; 2025 CFFP project-funding recipient ($18,000)",Toronto,https://torontogarlicfestival.ca/,verified-live,2026-08-16
ORG-06504,Epilepsy Toronto,festival-events,"[arts-festival-producer] Produces the Toronto International BuskerFest for Epilepsy at Woodbine Park (2026: Sept 4-7); a health charity, festival is its major annual fundraiser",Toronto,https://torontobuskerfest.com/,verified-live,2026-08-16
ORG-06505,Queen West Art Crawl,festival-events,[arts-festival-producer] Neighbourhood arts festival at Trinity Bellwoods Park / Queen St W; 2026 edition Sept 19-20,Toronto,https://www.queenwestartcrawl.com/,verified-live,2026-08-16
ORG-06507,Parampara Canada,festival-events,"[ethnocultural-festival-producer] Produces the Scarborough Folk Fest at Thomson Memorial Park (2026 ran July 25-26, already occurred)",Toronto (Scarborough),https://scarboroughfolkfest.com/,verified-live,2026-08-16
ORG-06519,Culture Days / Ontario Culture Days,civic-festival-instrument,"[civic-festival-instrument] National charitable organization coordinating a province-wide participatory arts/culture program each fall; 2026 Ontario edition Sept 18-Oct 4, includes Toronto programming",Ontario/national,https://culturedays.ca/,verified-live,2026-08-16
ORG-06520,York Club,fraternal-chambers,[private-club] private social club,"Toronto (135 St. George St, the Annex)",https://www.theyorkclub.org/,verified-live,2026-08-16
ORG-06521,University Club of Toronto,fraternal-chambers,[private-club] private social club,Toronto (University Ave),https://universitycluboftoronto.com/,verified-live,2026-08-16
ORG-06522,Arts & Letters Club of Toronto,fraternal-chambers,[private-club] private arts/social club,"Toronto (St George's Hall, Elm St)",https://www.artsandlettersclub.ca/,verified-live,2026-08-16
ORG-06523,The Boulevard Club,fraternal-chambers,[private-club] private social/recreation club,Toronto (1491 Lake Shore Blvd W),https://www.boulevardclub.com/,verified-live,2026-08-16
ORG-06524,Granite Club,fraternal-chambers,[private-club] private multi-sport social club,Toronto (2350 Bayview Ave),https://www.graniteclub.com/,verified-live,2026-08-16
ORG-06526,Verity (Women's Club),fraternal-chambers,[private-club] private women's club,"Toronto (111d Queen St E, downtown)",https://www.verity.ca/,verified-live,2026-08-16
ORG-06527,Cambridge Club,fraternal-chambers,[athletic-club] private executive athletic club,"Toronto (financial district, Sheraton Centre)",https://www.thecambridgeclub.com/,verified-live,2026-08-16
ORG-06529,Toronto Athletic Club (TAC),fraternal-chambers,[athletic-club] private executive athletic club,"Toronto (financial district, since 1985)",https://www.torontoathleticclub.com/,verified-live,2026-08-16
ORG-06531,Badminton & Racquet Club of Toronto,fraternal-chambers,[racquet-club] private tennis/squash/badminton club,Toronto (25 St. Clair Ave W),https://www.thebandr.com/,verified-live,2026-08-16
ORG-06538,St. George's Golf and Country Club,sport-recreation,[golf-club] private golf club,"Toronto (Islington, Etobicoke)",http://www.stgeorges.org/,verified-live,2026-08-16
ORG-06539,Mississaugua Golf and Country Club,sport-recreation,[golf-club] private golf club,"Peel (Mississauga, 1725 Mississauga Rd N)",https://mississauguagolf.com/,verified-live,2026-08-16
ORG-06540,Donalda Club,sport-recreation,[golf-club] private golf/multi-sport club,"Toronto (12 Bushbury Dr, Don Mills)",https://donaldaclub.ca/,verified-live,2026-08-16
ORG-06543,Angus Glen Golf Club,sport-recreation,"[golf-club] golf club (public-access, semi-private membership tiers)",York Region (Markham),http://www.angusglen.com/,verified-live,2026-08-16
ORG-06546,Brampton Curling Club,sport-recreation,[curling-club] curling club,"Peel (Brampton, 46 McMurchy Ave S)",http://bramptoncc.com,verified-live,2026-08-16
ORG-06547,Chinguacousy Curling Club,sport-recreation,[curling-club] curling club,"Peel (Brampton, 9050 Bramalea Rd)",http://chingcurling.com,verified-live,2026-08-16
ORG-06548,Dixie Curling Centre,sport-recreation,[curling-club] curling club,"Peel (Mississauga, 3071 Palstan Rd)",http://dixiecurlingclub.com,verified-live,2026-08-16
ORG-06549,East York Curling Club,sport-recreation,[curling-club] curling club (City of Toronto-owned),"Toronto (East York, 901 Cosburn Ave)",http://eastyorkcurling.ca,verified-live,2026-08-16
ORG-06550,High Park Club,sport-recreation,[curling-club] curling + lawn-tennis club,"Toronto (100 Indian Rd, High Park)",http://highparkclub.com,verified-live,2026-08-16
ORG-06551,King Curling Club,sport-recreation,[curling-club] curling club,"York Region (Schomberg, 25 Dillane Dr)",http://kingcurling.com,verified-live,2026-08-16
ORG-06552,Leaside Curling Club,sport-recreation,[curling-club] curling club,"Toronto (1075 Millwood Rd, Leaside)",http://leasidecurling.ca,verified-live,2026-08-16
ORG-06553,Oakville Curling Club,sport-recreation,[curling-club] curling club,"Halton (224 Allan St, Oakville)",http://oakvillecurlingclub.com,verified-live,2026-08-16
ORG-06554,Oshawa Curling Club,sport-recreation,[curling-club] curling club,"Durham (226 Bond St E, Oshawa)",http://oshawacurlingclub.com,verified-live,2026-08-16
ORG-06555,Oshawa Golf and Curling Club,sport-recreation,[curling-club] golf + curling club,"Durham (160 Alexandra St, Oshawa)",http://oshawagolf.com,verified-live,2026-08-16
ORG-06556,Port Perry Curling Club,sport-recreation,[curling-club] curling club,"Durham (483 Bay St, Port Perry)",http://portperrycurling.com,verified-live,2026-08-16
ORG-06557,Richmond Hill Curling Club,sport-recreation,[curling-club] curling club,"York Region (121 Elgin Mills Rd E, Richmond Hill)",http://rhcurling.ca,verified-live,2026-08-16
ORG-06558,Royal Canadian Curling Club,sport-recreation,[curling-club] curling club,Toronto (131 Broadview Ave),http://royalcanadiancurling.com,verified-live,2026-08-16
ORG-06559,Tam Heather Curling and Tennis Club,sport-recreation,[curling-club] curling + tennis club,"Toronto (730 Military Trail, Scarborough)",http://tamheather.ca,verified-live,2026-08-16
ORG-06560,The Thornhill Club,sport-recreation,[curling-club] curling club,"York Region (7994 Yonge St, Thornhill)",http://thethornhillclub.ca,verified-live,2026-08-16
ORG-06561,Unionville Curling Club,sport-recreation,[curling-club] curling club (member-owned),"York Region (257 Carlton Rd, Unionville)",http://unionvillecurlingclub.com,verified-live,2026-08-16
ORG-06562,Whitby Curling Club,sport-recreation,[curling-club] curling club (member-owned),"Durham (815 Brock St N, Whitby)",http://whitbycurlingclub.com,verified-live,2026-08-16
ORG-06563,York Curling Club,sport-recreation,[curling-club] curling club,"York Region (220 Muriel St, Newmarket)",http://yorkcurlingclub.ca,verified-live,2026-08-16
ORG-06564,Central Ontario Bridge Association,hobby-club,[hobby-club] bridge association (regional umbrella),Halton/Hamilton/Burlington/Oakville,http://unit166.ca/clubs.html,verified-live,2026-08-16
ORG-06565,Credit Valley Bridge Association,hobby-club,[hobby-club] bridge association (regional umbrella),"Brampton, Caledon, North Halton, Dufferin",http://unit166.ca/clubs.html,verified-live,2026-08-16
ORG-06566,Metropolitan Toronto Bridge Association,hobby-club,[hobby-club] bridge association (regional umbrella),Toronto + Mississauga,http://unit166.ca/clubs.html,verified-live,2026-08-16
ORG-06567,ACBL Unit 166 (Duplicate Bridge Toronto and Southern Ontario),hobby-club,[hobby-club] bridge governing body,"Golden Horseshoe (Toronto, Peel, Halton, Hamilton, to Durham/York borders)",http://unit166.ca/,verified-live,2026-08-16
ORG-06568,Bronte Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Halton (Burlington East Presbyterian Church, 505 Walker's Line)",,verified-live,2026-08-16
ORG-06569,Halton Bridge Club,hobby-club,[hobby-club] duplicate bridge club,Halton (Burlington East Presbyterian Church),,verified-live,2026-08-16
ORG-06570,Shoreline Bridge Club,hobby-club,[hobby-club] duplicate bridge club,Halton (Burlington East Presbyterian Church),,verified-live,2026-08-16
ORG-06571,Oakville Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Halton (Trinity United Church, 1250 McCraney St E)",,verified-live,2026-08-16
ORG-06572,Albion Hills Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Peel/Caledon (Mayfield United Church, 12496 Dixie Rd)",,verified-live,2026-08-16
ORG-06573,Marilyn's Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Peel (Flower City Seniors Centre, Brampton)",,verified-live,2026-08-16
ORG-06574,MOBridge,hobby-club,[hobby-club] duplicate bridge club,"Peel (Sherwood Village, 2225 Erin Mills Pkwy, Mississauga)",http://mobridge.club,verified-live,2026-08-16
ORG-06575,Bridge at the Temple,hobby-club,[hobby-club] duplicate bridge club,"Toronto (Temple Sinai Synagogue, 210 Wilson Ave)",https://www.bridgewebs.com/stephen/,verified-live,2026-08-16
ORG-06576,Dreamland Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Toronto (1051 McNicoll Ave, Scarborough)",,verified-live,2026-08-16
ORG-06577,Etobicoke Bridge Centre,hobby-club,[hobby-club] duplicate bridge club,"Toronto (Etobicoke Olympium, 590 Rathburn Rd)",http://www.etobicokebridge.com,verified-live,2026-08-16
ORG-06578,Hart House Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Toronto (Hart House, University of Toronto)",https://sites.utoronto.ca/bridge/,verified-live,2026-08-16
ORG-06579,Ina & Friends,hobby-club,[hobby-club] duplicate bridge club,"Toronto (Temple Sinai Synagogue, 210 Wilson Ave)",,verified-live,2026-08-16
ORG-06580,Midtown Toronto Novice DBC,hobby-club,[hobby-club] duplicate bridge club (novice-focused),"Toronto (Armour Heights Presbyterian Church, 105 Wilson Ave, North York)",,verified-live,2026-08-16
ORG-06581,Senior Tamils' Centre Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Toronto (2975 Don Mills Rd, North York)",,verified-live,2026-08-16
ORG-06582,Stepping Stones Bridge,hobby-club,[hobby-club] duplicate bridge club (beginner-focused),"Toronto (Armour Heights Presbyterian Church, North York)",https://www.bridgewebs.com/steppingstones/,verified-live,2026-08-16
ORG-06583,Toronto Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Toronto (Leaside Memorial Gardens, 1073 Millwood Rd)",https://www.bridgewebs.com/torontobridge/,verified-live,2026-08-16
ORG-06584,Toronto East Bridge Club,hobby-club,[hobby-club] duplicate bridge club,"Toronto (St. Nicholas Birch Cliff Anglican Church, Scarborough)",https://www.bridgewebs.com/torontoeast/home.html,verified-live,2026-08-16
ORG-06585,West End Duplicate Bridge Club,hobby-club,[hobby-club] duplicate bridge club,Toronto (71 Baby Point Rd),,verified-live,2026-08-16
ORG-06586,Annex Chess Club,hobby-club,[hobby-club] chess club,"Toronto (918 Bathurst St, the Annex)",https://annexchessclub.com/,verified-live,2026-08-16
ORG-06592,West Toronto Stamp Club,hobby-club,[hobby-club] philatelic (stamp) club,Toronto,https://www.westtorontostampclub.org/,verified-live,2026-08-16
ORG-06597,Troyak Club,hobby-club,[hobby-club] combined coin + stamp club,"Peel (Mississauga, John Paul II Polish Cultural Centre, 4300 Cawthra Rd)",https://troyakclub.com/,verified-live,2026-08-16
ORG-06598,"Etobicoke-Mississauga Coin, Stamp and Collectibles Club (EMCSCC)",hobby-club,[hobby-club] combined coin/stamp/collectibles club,Toronto (Etobicoke) + Peel (Mississauga),https://www.gta-collects.ca/,verified-live,2026-08-16
ORG-06612,BMW Car Club of Canada / BMW True North,hobby-club,[automobile-club] marque car club,GTA-wide,https://www.bmwtn.ca/,verified-live,2026-08-16
ORG-06615,RClub Toronto,hobby-club,[automobile-club] exotic/performance car club,Toronto (Leaside garage/clubhouse),https://www.rclubtoronto.com/home/,verified-live,2026-08-16
ORG-06616,Fast Lane Drive — Toronto Chapter,hobby-club,[automobile-club] exotic/performance car club,Toronto,https://fastlanedrive.com/chapter/toronto/,verified-live,2026-08-16
ORG-06617,Toronto North Probus,seniors-membership,[seniors-membership] PROBUS fellowship club,Toronto (North York),https://torontonorthprobus.ca/,verified-live,2026-08-16
ORG-06618,Probus Club of North York,seniors-membership,[seniors-membership] PROBUS fellowship club,Toronto (North York),https://www.probusnorthyork.ca/,verified-live,2026-08-16
